timestamp,pid,cpu_percent,memory_percent,rss_kb,command
2026-08-16T13:54:51+0700,83717,6.2,0.4,70496,/opt/homebrew/bin/node server.js
2026-08-16T13:54:52+0700,83717,8.8,0.4,70592,/opt/homebrew/bin/node server.js
2026-08-16T13:54:53+0700,83717,9.3,0.4,70560,/opt/homebrew/bin/node server.js
2026-08-16T13:54:54+0700,83717,10.0,0.4,61968,/opt/homebrew/bin/node server.js
2026-08-16T13:54:55+0700,83717,7.8,0.4,63648,/opt/homebrew/bin/node server.js
2026-08-16T13:54:56+0700,83717,8.9,0.4,68144,/opt/homebrew/bin/node server.js
2026-08-16T13:54:57+0700,83717,8.7,0.4,68016,/opt/homebrew/bin/node server.js
2026-08-16T13:54:58+0700,83717,7.8,0.4,68192,/opt/homebrew/bin/node server.js
2026-08-16T13:54:59+0700,83717,14.4,0.5,76000,/opt/homebrew/bin/node server.js
2026-08-16T13:55:00+0700,83717,9.2,0.5,75856,/opt/homebrew/bin/node server.js
2026-08-16T13:55:01+0700,83717,12.5,0.4,74928,/opt/homebrew/bin/node server.js
2026-08-16T13:55:02+0700,83717,12.3,0.4,74800,/opt/homebrew/bin/node server.js
2026-08-16T13:55:03+0700,83717,9.9,0.4,74720,/opt/homebrew/bin/node server.js
2026-08-16T13:55:05+0700,83717,10.8,0.4,71072,/opt/homebrew/bin/node server.js
2026-08-16T13:55:06+0700,83717,12.0,0.4,73296,/opt/homebrew/bin/node server.js
2026-08-16T13:55:07+0700,83717,6.8,0.4,72800,/opt/homebrew/bin/node server.js
2026-08-16T13:55:08+0700,83717,7.9,0.4,68288,/opt/homebrew/bin/node server.js
2026-08-16T13:55:09+0700,83717,7.7,0.4,69360,/opt/homebrew/bin/node server.js
2026-08-16T13:55:10+0700,83717,8.8,0.4,69664,/opt/homebrew/bin/node server.js
2026-08-16T13:55:11+0700,83717,4.8,0.4,69728,/opt/homebrew/bin/node server.js
2026-08-16T13:55:12+0700,83717,5.5,0.4,69760,/opt/homebrew/bin/node server.js
2026-08-16T13:55:13+0700,83717,5.8,0.4,69984,/opt/homebrew/bin/node server.js
2026-08-16T13:55:14+0700,83717,4.0,0.4,69184,/opt/homebrew/bin/node server.js
2026-08-16T13:55:15+0700,83717,5.2,0.4,69168,/opt/homebrew/bin/node server.js
2026-08-16T13:55:16+0700,83717,4.0,0.4,69552,/opt/homebrew/bin/node server.js
2026-08-16T13:55:17+0700,83717,4.4,0.4,69552,/opt/homebrew/bin/node server.js
2026-08-16T13:55:18+0700,83717,4.5,0.4,69840,/opt/homebrew/bin/node server.js
2026-08-16T13:55:19+0700,83717,7.0,0.4,69904,/opt/homebrew/bin/node server.js
2026-08-16T13:55:20+0700,83717,5.8,0.4,71184,/opt/homebrew/bin/node server.js
2026-08-16T13:55:21+0700,83717,6.9,0.4,71184,/opt/homebrew/bin/node server.js
2026-08-16T13:55:22+0700,83717,5.8,0.4,70992,/opt/homebrew/bin/node server.js
2026-08-16T13:55:23+0700,83717,3.9,0.4,70944,/opt/homebrew/bin/node server.js
2026-08-16T13:55:24+0700,83717,4.4,0.4,70944,/opt/homebrew/bin/node server.js
2026-08-16T13:55:25+0700,83717,3.9,0.4,61120,/opt/homebrew/bin/node server.js
2026-08-16T13:55:26+0700,83717,9.1,0.4,60672,/opt/homebrew/bin/node server.js
2026-08-16T13:55:27+0700,83717,13.5,0.4,66288,/opt/homebrew/bin/node server.js
2026-08-16T13:55:28+0700,83717,6.5,0.4,69296,/opt/homebrew/bin/node server.js
2026-08-16T13:55:29+0700,83717,5.9,0.4,69024,/opt/homebrew/bin/node server.js
2026-08-16T13:55:30+0700,83717,5.3,0.4,69024,/opt/homebrew/bin/node server.js
2026-08-16T13:55:32+0700,83717,8.7,0.4,68592,/opt/homebrew/bin/node server.js
2026-08-16T13:55:33+0700,83717,10.4,0.4,67344,/opt/homebrew/bin/node server.js
2026-08-16T13:55:34+0700,83717,9.4,0.4,67024,/opt/homebrew/bin/node server.js
2026-08-16T13:55:35+0700,83717,7.7,0.4,68192,/opt/homebrew/bin/node server.js
